Дата,Температура (день),Давление (день),Облачность (день),Ветер (день),Температура (вечер),Давление (вечер),Облачность (вечер),Ветер (вечер)
2017-08-23,+33,753,Ясно,ЮВ 3м/с,+26,752,Ясно,ЮВ 3м/с
2017-08-24,+30,751,Пасмурно,ЮВ 2м/с,+25,750,Ясно,ЮВ 2м/с
2017-08-25,+24,751,Ясно,Ю 1м/с,+22,751,Малооблачно,Ю 1м/с
2017-08-26,+24,749,Ясно,З 3м/с,+16,749,Ясно,З 3м/с
2017-08-27,+24,746,Переменная облачность,З 3м/с,+17,747,Ясно,З 3м/с
2017-08-28,+23,747,Ясно,ЮЗ 1м/с,+19,746,Малооблачно,ЮЗ 1м/с
2017-08-29,+27,744,Малооблачно,З 1м/с,+22,745,Пасмурно,З 1м/с
2017-08-30,+26,746,Ясно,СВ 3м/с,+19,748,Ясно,СВ 3м/с
2017-08-31,+25,750,Ясно,С 2м/с,+20,751,Ясно,С 2м/с
2017-09-1,+27,750,Ясно,СВ 3м/с,+22,749,Ясно,СВ 3м/с
2017-09-2,+28,746,Малооблачно,ЮВ 1м/с,+22,745,Пасмурно,ЮВ 1м/с
2017-09-3,+23,743,Малооблачно,З 3м/с,+15,743,Ясно,З 3м/с
2017-09-4,+20,746,Малооблачно,СЗ 3м/с,+13,748,Пасмурно,СЗ 3м/с
2017-09-5,+13,751,Пасмурно,СВ 1м/с,+12,752,Пасмурно,СВ 1м/с
2017-09-6,+14,750,Переменная облачность,В 1м/с,+13,750,Пасмурно,В 1м/с
2017-09-7,+27,746,Ясно,ЮВ 3м/с,+21,744,Ясно,ЮВ 3м/с
2017-09-8,+16,741,Пасмурно,СЗ 2м/с,+15,743,Ясно,СЗ 2м/с
2017-09-9,+14,744,Пасмурно,З 2м/с,+13,744,Ясно,З 2м/с
2017-09-10,+15,748,Малооблачно,СЗ 3м/с,+12,750,Малооблачно,СЗ 3м/с
2017-09-11,+13,755,Малооблачно,СЗ 1м/с,+12,754,Ясно,СЗ 1м/с
2017-09-12,+24,751,Ясно,З 3м/с,+18,751,Ясно,З 3м/с
2017-09-13,+27,750,Ясно,ЮЗ 2м/с,+21,749,Ясно,ЮЗ 2м/с
2017-09-14,+28,743,Малооблачно,ЮЗ 2м/с,+19,746,Ясно,ЮЗ 2м/с
2017-09-15,+25,749,Ясно,З 2м/с,+21,749,Ясно,З 2м/с
2017-09-16,+24,751,Ясно,З 2м/с,+16,752,Ясно,З 2м/с
2017-09-17,+21,755,Ясно,СЗ 2м/с,+12,755,Ясно,СЗ 2м/с
2017-09-18,+24,752,Малооблачно,ЮЗ 1м/с,+20,751,Ясно,ЮЗ 1м/с
2017-09-19,+30,749,Ясно,ЮЗ 3м/с,+25,750,Ясно,ЮЗ 3м/с
2017-09-20,+21,754,Ясно,С 1м/с,+15,755,Ясно,С 1м/с
2017-09-21,+18,756,Ясно,СВ 2м/с,+13,758,Пасмурно,СВ 2м/с
2017-09-22,+12,761,Пасмурно,СВ 3м/с,+9,762,Ясно,СВ 3м/с
2017-09-23,+16,764,Ясно,СВ 2м/с,+8,763,Ясно,СВ 2м/с
2017-09-24,+12,763,Пасмурно,СВ 2м/с,+6,764,Нет данных,СВ 2м/с
2017-09-25,+8,762,Пасмурно,С 1м/с,+7,761,Пасмурно,С 1м/с
2017-09-26,+8,759,Малооблачно,З 2м/с,+7,760,Малооблачно,З 2м/с
2017-09-27,+9,762,Пасмурно,СВ 2м/с,+6,764,Малооблачно,СВ 2м/с
2017-09-28,+9,764,Пасмурно,С 1м/с,+7,763,Пасмурно,С 1м/с
2017-09-29,+8,757,Переменная облачность,З 2м/с,+5,755,Пасмурно,З 2м/с
2017-09-30,+7,752,Пасмурно,Ю 1м/с,+6,752,Пасмурно,Ю 1м/с
2017-10-1,+7,755,Переменная облачность,СВ 3м/с,+6,755,Пасмурно,СВ 3м/с
2017-10-2,+7,756,Ясно,С 2м/с,+2,757,Ясно,С 2м/с
2017-10-3,+8,757,Переменная облачность,СЗ 2м/с,+7,757,Переменная облачность,СЗ 2м/с
2017-10-4,+4,758,Малооблачно,З 2м/с,+4,758,Пасмурно,З 2м/с
2017-10-5,+12,754,Ясно,Ю 1м/с,+9,752,Ясно,Ю 1м/с
2017-10-6,+12,749,Переменная облачность,ЮВ 2м/с,+13,749,Переменная облачность,ЮВ 2м/с
2017-10-7,+11,752,Пасмурно,ЮВ 2м/с,+10,752,Пасмурно,ЮВ 2м/с
2017-10-8,+15,755,Ясно,ЮВ 1м/с,+10,755,Ясно,ЮВ 1м/с
2017-10-9,+17,755,Ясно,В 2м/с,+9,755,Ясно,В 2м/с
2017-10-10,+17,752,Ясно,ЮВ 2м/с,+11,752,Ясно,ЮВ 2м/с
2017-10-11,+11,752,Малооблачно,З 1м/с,+7,752,Малооблачно,З 1м/с
2017-10-12,+12,752,Малооблачно,Ю 1м/с,+6,751,Малооблачно,Ю 1м/с
2017-10-13,+11,749,Пасмурно,ЮВ 1м/с,+10,748,Малооблачно,ЮВ 1м/с
2017-10-14,+10,745,Пасмурно,В 2м/с,+10,743,Пасмурно,В 2м/с
2017-10-15,+9,740,Пасмурно,ЮВ 2м/с,+7,739,Пасмурно,ЮВ 2м/с
2017-10-16,+7,737,Пасмурно,ЮВ 1м/с,+7,740,Малооблачно,ЮВ 1м/с
2017-10-17,+9,742,Переменная облачность,СЗ 2м/с,+8,743,Переменная облачность,СЗ 2м/с
2017-10-18,+8,745,Малооблачно,З 3м/с,+8,743,Пасмурно,З 3м/с
2017-10-19,+13,743,Пасмурно,СЗ 3м/с,+6,747,Ясно,СЗ 3м/с
2017-10-20,+6,749,Пасмурно,СЗ 2м/с,+4,750,Пасмурно,СЗ 2м/с
2017-10-21,+2,749,Пасмурно,С 1м/с,-1,749,Переменная облачность,С 1м/с
2017-10-22,+3,748,Пасмурно,С 1м/с,+1,749,Пасмурно,С 1м/с
2017-10-23,+2,751,Пасмурно,З 2м/с,-1,752,Переменная облачность,З 2м/с
2017-10-24,+1,758,Переменная облачность,СЗ 1м/с,-1,761,Переменная облачность,СЗ 1м/с
2017-10-25,+1,763,Переменная облачность,В 2м/с,-2,763,Ясно,В 2м/с
2017-10-26,-1,755,Пасмурно,В 2м/с,-2,753,Пасмурно,В 2м/с
2017-10-27,-1,748,Пасмурно,З 1м/с,-2,748,Переменная облачность,З 1м/с
2017-10-28,0,745,Нет данных,ЮВ 1м/с,-1,746,Пасмурно,ЮВ 1м/с
2017-10-29,+6,737,Пасмурно,Ю 4м/с,+8,737,Пасмурно,Ю 4м/с
2017-10-30,+7,737,Пасмурно,В 2м/с,+6,728,Пасмурно,В 2м/с
2017-10-31,+4,731,Пасмурно,Ю 3м/с,+4,731,Пасмурно,Ю 3м/с
2017-11-1,+3,735,Пасмурно,ЮЗ 4м/с,+2,739,Малооблачно,ЮЗ 4м/с
2017-11-2,+2,742,Пасмурно,З 2м/с,+1,743,Малооблачно,З 2м/с
2017-11-3,+2,747,Малооблачно,З 2м/с,+1,749,Ясно,З 2м/с
2017-11-4,+2,749,Пасмурно,З 3м/с,+2,752,Пасмурно,З 3м/с
2017-11-5,+1,756,Пасмурно,С 1м/с,+1,757,Переменная облачность,С 1м/с
2017-11-6,+1,759,Пасмурно,З 2м/с,+2,761,Пасмурно,З 2м/с
2017-11-7,+2,761,Пасмурно,З 2м/с,+1,759,Пасмурно,З 2м/с
2017-11-8,+3,756,Малооблачно,СЗ 2м/с,+2,757,Переменная облачность,СЗ 2м/с
2017-11-9,+2,760,Переменная облачность,СЗ 1м/с,0,760,Пасмурно,СЗ 1м/с
2017-11-10,-1,758,Пасмурно,ЮЗ 1м/с,-1,758,Пасмурно,ЮЗ 1м/с
2017-11-11,+2,756,Ясно,В 2м/с,+1,755,Малооблачно,В 2м/с
2017-11-12,+2,752,Малооблачно,ЮВ 1м/с,+2,751,Нет данных,ЮВ 1м/с
2017-11-13,+6,747,Пасмурно,Ю 3м/с,+4,749,Пасмурно,Ю 3м/с
2017-11-14,+2,754,Пасмурно,ЮЗ 1м/с,+2,752,Пасмурно,ЮЗ 1м/с
2017-11-16,+2,753,Малооблачно,З 2м/с,+1,750,Пасмурно,З 2м/с
2017-11-17,+2,753,Пасмурно,З 2м/с,+1,755,Пасмурно,З 2м/с
2017-11-18,+2,755,Пасмурно,З 2м/с,+1,756,Малооблачно,З 2м/с
2017-11-19,+1,755,Пасмурно,В 2м/с,+1,754,Нет данных,В 2м/с
2017-11-20,+4,752,Малооблачно,ЮВ 2м/с,+1,752,Ясно,ЮВ 2м/с
2017-11-21,+3,746,Ясно,В 2м/с,0,745,Ясно,В 2м/с
2017-11-22,+5,740,Ясно,В 4м/с,+3,740,Ясно,В 4м/с
2017-11-23,+4,744,Пасмурно,З 2м/с,+3,748,Нет данных,З 2м/с
2017-11-24,+1,749,Пасмурно,С 1м/с,+3,749,Пасмурно,С 1м/с
2017-11-25,-2,756,Пасмурно,З 2м/с,,,Неизвестно,
2017-11-28,-1,761,Пасмурно,З 1м/с,-1,761,Пасмурно,З 1м/с
2017-11-29,-2,761,Пасмурно,В 1м/с,-2,762,Пасмурно,В 1м/с
2017-11-30,-2,764,Пасмурно,ЮВ 2м/с,-2,765,Пасмурно,ЮВ 2м/с
2017-12-1,-3,767,Переменная облачность,Ш,-4,767,Переменная облачность,Ш
2017-12-2,-5,767,Пасмурно,Ю 1м/с,-6,767,Переменная облачность,Ю 1м/с
2017-12-3,-5,763,Малооблачно,Ю 3м/с,-5,762,Пасмурно,Ю 3м/с
2017-12-4,-3,756,Пасмурно,Ю 3м/с,-3,753,Пасмурно,Ю 3м/с
2017-12-5,-4,750,Пасмурно,ЮВ 2м/с,-4,749,Пасмурно,ЮВ 2м/с
2017-12-6,-5,747,Пасмурно,В 2м/с,-4,746,Пасмурно,В 2м/с
2017-12-7,-4,742,Пасмурно,В 1м/с,-5,743,Пасмурно,В 1м/с
2017-12-8,-4,746,Пасмурно,СВ 1м/с,-4,748,Пасмурно,СВ 1м/с
2017-12-9,-6,752,Переменная облачность,З 2м/с,-7,753,Пасмурно,З 2м/с
2017-12-10,-6,756,Пасмурно,В 2м/с,-7,757,Пасмурно,В 2м/с
2017-12-11,-3,758,Пасмурно,ЮВ 2м/с,-3,758,Пасмурно,ЮВ 2м/с
2017-12-12,-4,758,Пасмурно,В 3м/с,-4,758,Пасмурно,В 3м/с
2017-12-13,,,Неизвестно,,-5,758,Пасмурно,Ш
2017-12-14,-5,760,Переменная облачность,В 2м/с,-7,761,Переменная облачность,В 2м/с
2017-12-15,-9,761,Малооблачно,В 3м/с,-10,761,Ясно,В 3м/с
2017-12-16,-10,763,Ясно,В 2м/с,-11,764,Пасмурно,В 2м/с
2017-12-17,-10,763,Ясно,ЮВ 3м/с,-12,762,Переменная облачность,ЮВ 3м/с
2017-12-18,-11,764,Малооблачно,В 3м/с,-13,763,Ясно,В 3м/с
2017-12-19,-12,762,Ясно,В 2м/с,-12,762,Ясно,В 2м/с
2017-12-20,-9,762,Пасмурно,ЮЗ 1м/с,-9,763,Пасмурно,ЮЗ 1м/с
2017-12-21,-5,762,Пасмурно,В 1м/с,-6,761,Пасмурно,В 1м/с
2017-12-22,-8,753,Пасмурно,ЮВ 2м/с,-7,750,Пасмурно,ЮВ 2м/с
2017-12-23,-6,748,Пасмурно,ЮЗ 2м/с,-6,747,Пасмурно,ЮЗ 2м/с
2017-12-24,-6,737,Пасмурно,Ю 2м/с,-6,733,Пасмурно,Ю 2м/с
2017-12-25,-5,726,Пасмурно,З 1м/с,-3,729,Пасмурно,З 1м/с
2017-12-26,-7,745,Пасмурно,З 2м/с,-8,745,Пасмурно,З 2м/с
2017-12-27,+2,749,Пасмурно,З 3м/с,+2,749,Пасмурно,З 3м/с
2017-12-28,+2,752,Пасмурно,ЮЗ 2м/с,+1,753,Пасмурно,ЮЗ 2м/с
2017-12-29,+1,758,Нет данных,Ю 1м/с,0,759,Нет данных,Ю 1м/с
2017-12-30,+1,758,Пасмурно,В 2м/с,0,757,Пасмурно,В 2м/с
2017-12-31,-5,753,Ясно,В 3м/с,-4,752,Пасмурно,В 3м/с
2018-01-1,-5,752,Пасмурно,ЮВ 1м/с,-5,753,Переменная облачность,ЮВ 1м/с
2018-01-2,-3,755,Пасмурно,Ю 1м/с,-3,756,Пасмурно,Ю 1м/с
2018-01-3,-2,757,Малооблачно,ЮВ 1м/с,-3,757,Переменная облачность,ЮВ 1м/с
2018-01-4,-7,756,Малооблачно,В 3м/с,-9,756,Ясно,В 3м/с
2018-01-5,-10,757,Ясно,В 2м/с,-12,757,Ясно,В 2м/с
2018-01-6,-9,756,Пасмурно,В 2м/с,-8,756,Пасмурно,В 2м/с
2018-01-7,-6,752,Пасмурно,ЮЗ 2м/с,-4,749,Пасмурно,ЮЗ 2м/с
2018-01-8,-4,747,Пасмурно,З 2м/с,-6,747,Малооблачно,З 2м/с
2018-01-9,-5,746,Малооблачно,З 2м/с,-7,747,Переменная облачность,З 2м/с
2018-01-10,-6,749,Переменная облачность,З 2м/с,-7,749,Пасмурно,З 2м/с
2018-01-11,-4,752,Пасмурно,З 2м/с,-6,754,Пасмурно,З 2м/с
2018-01-12,-7,760,Малооблачно,СВ 2м/с,-15,764,Ясно,СВ 2м/с
2018-01-13,-15,766,Ясно,С 1м/с,-19,766,Ясно,С 1м/с
2018-01-14,-14,763,Малооблачно,З 1м/с,-13,764,Переменная облачность,З 1м/с
2018-01-15,-9,766,Пасмурно,З 1м/с,-9,765,Пасмурно,З 1м/с
2018-01-16,-7,761,Пасмурно,СЗ 2м/с,-8,758,Пасмурно,СЗ 2м/с
2018-01-17,-9,755,Пасмурно,В 1м/с,-9,755,Пасмурно,В 1м/с
2018-01-18,-13,758,Малооблачно,ЮВ 1м/с,-14,758,Малооблачно,ЮВ 1м/с
2018-01-19,-16,758,Ясно,В 3м/с,-17,759,Ясно,В 3м/с
2018-01-20,-12,757,Пасмурно,В 4м/с,-12,757,Пасмурно,В 4м/с
2018-01-21,-9,755,Переменная облачность,В 3м/с,-9,754,Пасмурно,В 3м/с
2018-01-22,-7,755,Пасмурно,В 2м/с,-9,756,Пасмурно,В 2м/с
2018-01-23,-8,755,Пасмурно,В 4м/с,-9,755,Пасмурно,В 4м/с
2018-01-24,-11,759,Пасмурно,В 3м/с,-9,761,Переменная облачность,В 3м/с
2018-01-25,-11,767,Ясно,ЮВ 2м/с,-10,769,Ясно,ЮВ 2м/с
2018-01-26,-13,773,Ясно,ЮВ 2м/с,-14,774,Ясно,ЮВ 2м/с
2018-01-27,-14,776,Ясно,ЮВ 2м/с,-16,776,Ясно,ЮВ 2м/с
2018-01-28,-14,770,Ясно,Ю 2м/с,-16,769,Ясно,Ю 2м/с
2018-01-29,-12,763,Ясно,ЮВ 3м/с,-14,761,Ясно,ЮВ 3м/с
2018-01-30,-10,758,Ясно,В 4м/с,-12,755,Ясно,В 4м/с
2018-01-31,-14,745,Пасмурно,В 5м/с,-14,744,Пасмурно,В 5м/с
2018-02-1,-6,747,Пасмурно,В 1м/с,-6,750,Пасмурно,В 1м/с
2018-02-2,-6,756,Пасмурно,З 1м/с,-7,756,Переменная облачность,З 1м/с
2018-02-3,-6,757,Малооблачно,Ю 2м/с,-7,757,Пасмурно,Ю 2м/с
2018-02-4,-4,754,Пасмурно,ЮВ 3м/с,-3,752,Пасмурно,ЮВ 3м/с
2018-02-5,-5,750,Пасмурно,ЮВ 4м/с,-6,753,Пасмурно,ЮВ 4м/с
2018-02-6,-6,761,Пасмурно,В 2м/с,-6,763,Пасмурно,В 2м/с
2018-02-7,-5,770,Пасмурно,В 3м/с,-6,770,Переменная облачность,В 3м/с
2018-02-8,-7,767,Малооблачно,ЮВ 2м/с,-9,767,Пасмурно,ЮВ 2м/с
2018-02-9,-7,765,Ясно,В 2м/с,-9,764,Ясно,В 2м/с
2018-02-10,-5,762,Ясно,В 2м/с,-9,761,Ясно,В 2м/с
2018-02-11,-5,757,Ясно,С 1м/с,-8,756,Ясно,С 1м/с
2018-02-12,-7,755,Переменная облачность,СЗ 2м/с,-9,755,Ясно,СЗ 2м/с
2018-02-13,-8,757,Ясно,СЗ 1м/с,-13,758,Ясно,СЗ 1м/с
2018-02-14,-8,762,Ясно,З 1м/с,-16,763,Ясно,З 1м/с
2018-02-15,-7,767,Ясно,З 1м/с,-13,768,Ясно,З 1м/с
2018-02-16,-6,769,Ясно,В 2м/с,-10,769,Ясно,В 2м/с
2018-02-17,-7,766,Ясно,ЮВ 1м/с,-10,765,Ясно,ЮВ 1м/с
2018-02-18,-6,761,Ясно,В 4м/с,-7,758,Пасмурно,В 4м/с
2018-02-19,-8,755,Пасмурно,ЮВ 2м/с,-8,753,Пасмурно,ЮВ 2м/с
2018-02-20,-5,749,Малооблачно,З 2м/с,-8,749,Пасмурно,З 2м/с
2018-02-21,-6,751,Ясно,З 2м/с,-11,752,Ясно,З 2м/с
2018-02-22,-10,754,Ясно,З 1м/с,-15,755,Ясно,З 1м/с
2018-02-23,-11,756,Малооблачно,Ш,-18,756,Ясно,Ш
2018-02-24,-12,756,Ясно,ЮВ 2м/с,-14,755,Ясно,ЮВ 2м/с
2018-02-25,-9,752,Ясно,С 3м/с,-12,752,Ясно,С 3м/с
2018-02-26,-12,750,Пасмурно,СЗ 1м/с,-14,750,Переменная облачность,СЗ 1м/с
2018-02-27,-12,757,Ясно,С 3м/с,-18,759,Ясно,С 3м/с
2018-02-28,-15,761,Ясно,С 2м/с,-18,763,Малооблачно,С 2м/с
2018-03-1,-11,763,Ясно,СВ 1м/с,-18,761,Ясно,СВ 1м/с
2018-03-2,-8,758,Ясно,З 1м/с,-14,757,Ясно,З 1м/с
2018-03-3,-10,752,Пасмурно,ЮВ 1м/с,-12,749,Пасмурно,ЮВ 1м/с
2018-03-4,-7,743,Пасмурно,ЮВ 4м/с,-6,740,Пасмурно,ЮВ 4м/с
2018-03-5,-5,734,Малооблачно,З 4м/с,-11,737,Ясно,З 4м/с
2018-03-6,-9,746,Малооблачно,СЗ 3м/с,-13,749,Ясно,СЗ 3м/с
2018-03-7,-8,755,Переменная облачность,З 2м/с,-12,754,Переменная облачность,З 2м/с
2018-03-8,-8,748,Переменная облачность,В 4м/с,-10,748,Малооблачно,В 4м/с
2018-03-9,-4,751,Ясно,СВ 2м/с,-9,752,Ясно,СВ 2м/с
2018-03-10,-4,753,Ясно,С 1м/с,-10,755,Ясно,С 1м/с
2018-03-11,-9,757,Ясно,СВ 2м/с,-11,758,Ясно,СВ 2м/с
2018-03-12,-7,761,Ясно,Ю 1м/с,-12,761,Ясно,Ю 1м/с
2018-03-13,-8,760,Ясно,З 3м/с,-13,760,Ясно,З 3м/с
2018-03-14,-7,758,Ясно,З 2м/с,-12,757,Ясно,З 2м/с
2018-03-15,-5,752,Ясно,Ю 4м/с,-5,749,Переменная облачность,Ю 4м/с
2018-03-16,-2,744,Пасмурно,ЮВ 2м/с,0,744,Пасмурно,ЮВ 2м/с
2018-03-17,-6,752,Ясно,ЮВ 2м/с,-8,750,Пасмурно,ЮВ 2м/с
2018-03-18,-8,740,Пасмурно,СЗ 4м/с,-14,746,Малооблачно,СЗ 4м/с
2018-03-19,-10,754,Переменная облачность,З 2м/с,-11,752,Пасмурно,З 2м/с
2018-03-20,-1,749,Ясно,З 1м/с,-10,750,Ясно,З 1м/с
2018-03-21,-4,745,Переменная облачность,В 2м/с,-5,741,Пасмурно,В 2м/с
2018-03-22,-3,737,Пасмурно,СЗ 1м/с,-5,737,Пасмурно,СЗ 1м/с
2018-03-23,+1,742,Ясно,З 4м/с,-4,743,Ясно,З 4м/с
2018-03-24,0,743,Переменная облачность,ЮЗ 2м/с,-4,743,Пасмурно,ЮЗ 2м/с
2018-03-25,+1,746,Малооблачно,З 1м/с,-5,746,Ясно,З 1м/с
2018-03-26,+2,748,Ясно,З 3м/с,-1,748,Ясно,З 3м/с
2018-03-27,+2,746,Ясно,З 3м/с,-1,746,Переменная облачность,З 3м/с
2018-03-28,0,740,Пасмурно,СЗ 2м/с,-2,744,Пасмурно,СЗ 2м/с
2018-03-29,-1,752,Малооблачно,С 2м/с,-11,752,Ясно,С 2м/с
2018-03-30,0,755,Малооблачно,З 2м/с,-6,756,Ясно,З 2м/с
2018-03-31,-2,759,Ясно,ЮЗ 4м/с,-4,758,Переменная облачность,ЮЗ 4м/с
2018-04-1,-2,755,Пасмурно,ЮЗ 3м/с,0,755,Пасмурно,ЮЗ 3м/с
2018-04-2,+5,756,Ясно,ЮВ 2м/с,0,755,Ясно,ЮВ 2м/с
2018-04-3,+5,754,Ясно,ЮВ 4м/с,+3,752,Ясно,ЮВ 4м/с
2018-04-4,+2,752,Пасмурно,ЮВ 1м/с,+1,751,Пасмурно,ЮВ 1м/с
2018-04-5,+3,749,Малооблачно,С 2м/с,+3,749,Малооблачно,С 2м/с
2018-04-6,+9,753,Ясно,СЗ 2м/с,+1,754,Ясно,СЗ 2м/с
2018-04-7,+4,749,Пасмурно,ЮЗ 3м/с,+2,749,Пасмурно,ЮЗ 3м/с
2018-04-8,+5,752,Ясно,СЗ 4м/с,+4,755,Ясно,СЗ 4м/с
2018-04-9,+9,757,Ясно,ЮЗ 3м/с,+4,757,Ясно,ЮЗ 3м/с
2018-04-10,+12,755,Ясно,З 3м/с,+9,753,Ясно,З 3м/с
2018-04-11,+13,749,Ясно,З 2м/с,+1,749,Переменная облачность,З 2м/с
2018-04-12,+6,755,Ясно,СЗ 3м/с,+1,755,Ясно,СЗ 3м/с
2018-04-13,+7,752,Переменная облачность,З 2м/с,+3,754,Ясно,З 2м/с
2018-04-14,+8,758,Переменная облачность,СЗ 3м/с,+2,758,Ясно,СЗ 3м/с
2018-04-15,+9,754,Ясно,ЮЗ 2м/с,+6,752,Ясно,ЮЗ 2м/с
2018-04-16,+15,751,Ясно,З 2м/с,+7,751,Ясно,З 2м/с
2018-04-17,+16,750,Ясно,З 2м/с,+10,750,Ясно,З 2м/с
2018-04-18,+18,749,Малооблачно,ЮВ 1м/с,+12,747,Пасмурно,ЮВ 1м/с
2018-04-19,+12,740,Пасмурно,З 2м/с,+9,740,Пасмурно,З 2м/с
2018-04-20,+11,740,Пасмурно,С 2м/с,+6,742,Переменная облачность,С 2м/с
2018-04-21,+7,742,Ясно,З 1м/с,+6,740,Малооблачно,З 1м/с
2018-04-22,+7,731,Пасмурно,З 4м/с,+4,735,Пасмурно,З 4м/с
2018-04-23,+3,740,Пасмурно,З 3м/с,0,742,Пасмурно,З 3м/с
2018-04-24,+5,745,Переменная облачность,З 3м/с,+3,746,Пасмурно,З 3м/с
2018-04-25,,,Неизвестно,,+8,749,Ясно,Ш
2018-04-26,+8,744,Пасмурно,Ю 2м/с,+11,740,Пасмурно,Ю 2м/с
2018-04-27,+15,748,Ясно,ЮЗ 4м/с,+15,749,Малооблачно,ЮЗ 4м/с
